stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1240400,H0337,Kumpulan kampus,Kustaa Vaasan Tie,60.203689,24.965772
1240401,H0341,KH-portti,Valtimontie,60.212415,24.969383
1240402,H0339,Sumatrantie,Kustaa Vaasan tie,60.207308,24.968169
1240403,H0340,Sumatrantie,Kustaa Vaasan tie,60.209147,24.968331
1240900,XH3155,Sofianlehto A-talo,Sofianlehdonkatu,60.203779,24.947993
1240901,XH3157,Sofianlehto B-talo,Sofianlehdonkatu,60.204255,24.948877
1240902,XH3190,Kumpulan s-puutarha,Vähänkyröntie,60.208060,24.950798
1240903,XH3005,Kumpulan maauimala,Allastie 5,60.209479,24.960887
1250102,H2634,Käpyr. palvelutalo,Keijontie,60.207630,24.939520
1250109,H2633,Marjatantie,Keijontie,60.208173,24.936433
1250110,H2186,Keijontie,Ratapihantie,60.207150,24.936350
1250121,H2631,Ilmattarentie,Marjatantie,60.208884,24.939880
1250122,H2632,Ilmattarentie,Marjatantie,60.208884,24.939880
1250123,H2629,Turjantie,Tursontie,60.209998,24.943182
1250124,H2630,Turjantie,Tursontie,60.210064,24.943034
1250125,H2627,Vaakalinnuntie,Tursontie,60.212541,24.941933
1250126,H2628,Vaakalinnuntie,Tursontie,60.212405,24.942002
1250127,H3637,Pohjolanaukio,Käpylänkuja,60.216494,24.954061
1250128,H3636,Pohjolanaukio,Käpylänkuja,60.216530,24.954026
1250129,H3635,Kuutamotie,Pohjolankatu,60.217488,24.955712
1250130,H3634,Kuutamotie,Pohjolankatu,60.217145,24.954603
1250131,H3633,Taivaskalliontie,Pohjolankatu,60.218696,24.959826
1250132,H3632,Taivaskalliontie,Pohjolankatu,60.218643,24.959644
1250190,H3647,Osmontie,Osmontie,60.214622,24.944519
1250191,H3646,Osmontie,Osmontie,60.214877,24.944093
1250192,H3644,Pellervontie,Sampsantie,60.213681,24.948081
1250193,H3645,Pellervontie,Sampsantie,60.213687,24.948280
1250194,H3642,Sampsantie,Väinölänkatu,60.212607,24.950722
1250195,H3643,Sampsantie,Väinölänkatu,60.212460,24.950661
1250196,H3640,Väinölänkatu,Väinölänkatu,60.213545,24.953308
1250197,H3641,Väinölänkatu,Väinölänkatu,60.213545,24.953308
1250198,H3638,Käpylänkuja,Pellervonkuja,60.214858,24.955655
1250199,H3639,Käpylänkuja,Väinölänkuja,60.214503,24.956690
1250210,H2186,Keijontie,Ratapihantie ramppi,60.207150,24.936350
1250501,H0072,Käpylä,Panuntie,60.220338,24.947353
1250551,H0072,Käpylä,Panuntie,60.220338,24.947353
1250900,XH3201,Heltech aikuisk.,Koskelantie 39,60.219740,24.956896
1250901,XH3205,Käpylän Kirjasto,Väinölänkatu 5,60.211112,24.947403
1250902,XH3213,Käpylän musiikkiop.,Taivaskalliontie 3,60.219371,24.959479
1250903,XH3214,Käpylän kirkko,Metsolantie 14,60.213535,24.951822
1250904,XH3254,FCG Käpylä,Osmontie 34,60.219155,24.946772
1260118,H3068,Valtimontie,Koskelantie,60.215350,24.965772
1260192,H3630,Koskelan sairaala,Koskelan sairaala,60.216647,24.962482
1270106,H ,Vanhakaupunki,Koskelantie,60.216915,24.978681
1270201,H ,Vanhakaupunki,Vanhankaupungintie,60.214613,24.979243
1281110,H2412,Pirkkolan urheilup.,Pirkkolan urheilup.,60.232525,24.909947
1281113,H2226,Viidenrajantie,Pirkkolantie,60.231313,24.920958
1281191,H2230,Pirkkolan urheilup.,Pirkkolan urheilup.,60.230460,24.915690
1281192,H2230,Pirkkolan urheilup.,Pirkkolan urheilup.,60.230460,24.915690
1281208,H ,Maunulantie,Pirjontie,60.234051,24.925981
1281209,H ,Maunulantie,Pirjontie,60.234090,24.927111
1281213,H ,Viidenrajantie,Pirkkolantie,60.231295,24.920976
1281215,H ,Pirkkolan urheilup.,Pirkkolantie,60.229900,24.916298
1281900,XH2422,Pirkkolan plotti,Pirkkolan Liikuntap.,60.231710,24.915014
1282107,H2645,Männikkötie,Töyrytie,60.226491,24.926345
1282109,H2269,Töyrytie,Töyrytie,60.224687,24.926702
1282113,H2341,Maunula,Pakilantie,60.231927,24.933992
1282114,H2223,Viidenrajantie,Metsäpurontie,60.230838,24.920855
1282123,H2343,Maunula,Tammiontie,60.232289,24.934197
1282147,H2256,Maunulanmäki,Metsäpurontie,60.230679,24.932013
1282900,XH2415,Maunulan ala-aste,Haavikkotie 5,60.228750,24.930419
1283100,H2635,Kannunvalajantie,Puusuutarintie 1,60.224583,24.943843
1283101,H2637,Leipurintie,Kannunvalajantie,60.223951,24.941593
1283102,H2638,Vaskisepäntie,Airuentie,60.223111,24.939747
1283103,H2639,Vaskisepäntie,Airuentie,60.223137,24.939928
1283104,H2640,Rajametsäntie,Henkivartijantie,60.224117,24.934632
1283105,H2641,Rajametsäntie,Henkivartijantie,60.224143,24.934831
1283191,H2636,Tinasepäntie,Tinasepäntie 48,60.226042,24.941395
1283900,XH2430,Tinasepäntie,Tinasepäntie 46,60.226165,24.941496
1283901,XH2406,Metsälän tennisk.,Krämertintie 6,60.222538,24.936708
1284101,H3165,Mäkitorpantie,Norrtäljentie 1,60.229617,24.963054
1284106,H3164,Käskynhaltijantie,Norrtäljentie,60.232039,24.959079
1284107,H3662,Oulunkylän terveysas,Kylänvanhimmantie,60.227814,24.962475
1284110,H3664,Mäkitorpantie,Kylänvanhimmantie 28,60.228463,24.962079
1284111,H3668,Etumetsäntie,Oltermannintie,60.226602,24.947142
1284112,H3669,Etumetsäntie,Oltermannintie,60.226276,24.946713
1284113,H3163,Käskynhaltijantie,Norrtäljentie,60.232280,24.958920
1284114,H3667,Mäkitorpantie,Oltermannintie,60.223190,24.947724
1284130,H3666,Mäkitorpantie,Oltermannintie,60.223190,24.947724
1284131,H ,Kustaankartano,Kustaankartano,60.228529,24.950422
1284140,H3658,Teinintie,Mestarintie,60.228964,24.954857
1284141,H3659,Teinintie,Mestarintie,60.228964,24.954857
1284142,H3649,Oulunkylän sairaala,Käskynhaltijantie 5,60.236961,24.974675
1284143,H3694,Kylänvanhimmantie 7,Kylänvanhimmantie,60.226052,24.959121
1285100,H3670,Myrskyläntie,Kirkkoherrantie,60.224801,24.969406
1285101,H3169,Veräjämäki,Maaherrantie,60.231300,24.975489
1285102,H3170,Veräjämäki,Maaherrantie,60.231251,24.975103
1285103,H3167,Oulunkylän asema,Maaherrantie,60.228546,24.967892
1285104,H3168,Oulunkylän asema,Maaherrantie,60.228763,24.968268
1285105,H3671,Myrskyläntie,Kirkkoherrantie,60.224793,24.969280
1285106,H3672,Jokiniementie,Pukkilantie,60.223950,24.971619
1285107,H3673,Jokiniementie,Pukkilantie,60.223950,24.971619
1285108,H3675,Aidasmäentie,Pikkukoskentie,60.225972,24.974999
1285109,H3674,Aidasmäentie,Pikkukoskentie,60.225980,24.975107
1285110,H3676,Aidasmäentie,Lohimiehenpolku,60.228630,24.979752
1285111,H3677,Aidasmäentie,Lohimiehenpolku,60.228639,24.979752
1285501,H0073,Oulunkylä,Oulunkylän tori,60.228824,24.967973
1285551,H0073,Oulunkylä,Oulunkylän tori,60.228824,24.967973
1286216,H2224,Pirkkolan urheilup.,Pirkkolantie,60.229926,24.916444
1286900,XH2409,Maunulan ulkoilumaja,Metsäläntie 9,60.220750,24.916030
1291132,H1725,Riistavuorenkuja,Riistavuorenkuja 8,60.219453,24.887176
1291133,H0145,Haapalahdenkatu,Korppaanmäentie,60.205433,24.892388
1291134,H0146,Haapalahdenkatu,Korppaanmäentie,60.205396,24.892513
1291135,H0147,Korppaanmäki,Korppaanmäentie,60.208002,24.892007
1291136,H0148,Korppaanmäki,Korppaanmäentie,60.207849,24.892057
1291140,H1776,Kauppalanpuisto,Kauppalantie,60.210564,24.896856
1291141,H1777,Kauppalanpuisto,Kauppalantie,60.210609,24.896894
1291143,H1711,Vanha Turun maantie,Talontie,60.209576,24.890246
1291154,H1720,Kylänevantie,Isonnevantie,60.213797,24.892669
1291155,H1719,Kylänevantie,Isonnevantie,60.213761,24.892686
1291156,H1721,Kylänevankuja,Kylätie,60.214523,24.895503
1291157,H1722,Kylänevankuja,Kylätie,60.214550,24.895504
1291158,H1645,Palokaivon aukio,Haagan urheilutie,60.215986,24.896806
1291175,H1500,Kauppalantie,Vihdintie,60.208312,24.895460
1291202,H1641,Haagan paloasema,Kauppalantie,60.209746,24.895824
1291203,H1642,Haagan paloasema,Kauppalantie,60.209737,24.895824
1291205,H1644,Haagan tori,Kauppalantie,60.212216,24.898218
1291206,H ,Haagan tori,Kauppalantie,60.212314,24.898275
1291207,H ,Palokaivon aukio,Kauppalantie,60.215212,24.898390
1291208,H ,Palokaivon aukio,Tunnelitie,60.215735,24.898080
1291223,H ,Tunnelitie,Tunnelitie,60.217628,24.899557
1291224,H ,Tunnelitie,Tunnelitie,60.218427,24.899416
1291225,H ,Mäkipellon aukio,Ilkantie,60.219848,24.901746
1291229,H ,Riistavuori,Eliel Saarisen tie,60.216004,24.888869
1291230,H ,Riistavuori,Eliel Saarisen tie,60.216181,24.889126
1291501,H0079,Huopalahti,Kylätie 25,60.218387,24.893444
1291551,H0079,Huopalahti,Kylätie 25,60.218369,24.893425
1291900,XH1403,Länsi-Hkin lukio,Mäkipellontie 19,60.220177,24.899394
1291901,XH1406,Suomal. Yhteiskoulu,Isonnevantie 8,60.212208,24.892233
1291902,XH1416,SKY-opisto,Pajuniityntie 3,60.217041,24.905705
1292222,H2085,Kivihaka,Hakamäentie,60.208215,24.904404
1292223,H2086,Kivihaka,Hakamäentie,60.208231,24.906027
1292251,H ,Metsäläntie,Nurmijärventie,60.219112,24.908185
1292900,XH1129,SPR verip. Kivihaka,Kivihaantie 7,60.212095,24.904287
1293122,H1778,Krankantie,Krankantie,60.223990,24.902680
1293223,H ,Eliel Saarisen tie,Ilkantie,60.224288,24.898133
1293224,H ,Eliel Saarisen tie,Ilkantie,60.224270,24.898186
1293226,H ,Haagan ammattikoulu,Ilkantie 3,60.221375,24.902781
1293227,H ,Haagan ammattikoulu,Ilkantie 4,60.221322,24.902761
1293228,H ,Ilkantie 11,Ilkantie 11,60.223119,24.901133
1293229,H ,Ilkantie 11,Ilkantie 8,60.223137,24.901079
1293256,H ,Metsäläntie,Nuijamiestentie,60.220934,24.906918
1293257,H ,Metsäläntie,Nuijamiestentie,60.220359,24.907011
1293258,H ,Santavuorentie,Nuijamiestentie,60.224118,24.906014
1293259,H ,Santavuorentie,Nuijamiestentie,60.224118,24.906014
1293262,H1637,Teuvo Pakkalan tie,Eliel Saarisen tie,60.226860,24.902733
1293263,H ,Teuvo Pakkalan tie,Eliel Saarisen tie,60.226860,24.902733
1293264,H1625,Aino Acktén tie,Eliel Saarisen tie,60.224801,24.897966
1293265,H1634,Aino Acktén tie,Eliel Saarisen tie,60.224792,24.897948
1293900,XH1410,Marjatta-koulu,Poutuntie 12,60.225958,24.902255
1293901,XH1412,P-Haagan ala-aste,Tolarintie 6,60.226186,24.891220
1293902,XH1414,P-Haagan yhteiskoulu,P. Hannikaisen tie 6,60.226322,24.896949
1294100,H1793,Kaupinmäenpolku,Vaakatie,60.229968,24.876975
1294502,H0082,Pohjois-Haaga,Kuparitie 3,60.230293,24.883444
1294552,H0082,Pohjois-Haaga,Kuparitie 3,60.230293,24.883444
1301100,H1457,Munkkiniemen aukio,Huopalahdentie,60.196863,24.885341
1301102,H1459,Lokkalantie,Huopalahdentie,60.198493,24.884664
1301114,H ,Saunalahti,Pikkuniementie,60.192101,24.878038
1301115,H ,Saunalahti,Ramsaynranta,60.192474,24.879977
1301116,H ,Laajalahden aukio,Laajalahdentie 18,60.198013,24.875779
1301117,H1460,Lokkalantie,Huopalahdentie,60.199267,24.884252
1301118,H1442,Kadetintie,Munkkiniemen puistot,60.196924,24.881629
1301119,H1443,Kadetintie,Munkkiniemen puistot,60.197483,24.880563
1301122,H1388,Munkkiniemen aukio,Paciuksenkatu,60.196005,24.886202
1301130,H1461,Ramsaynranta,Saunalahdentie,60.192706,24.878829
1301134,H0126,Tiilimäki,Hollantilaisentie,60.195318,24.873472
1301138,H1480,Ritokalliontie,Ritokallionpolku,60.203334,24.852605
1301143,H0127,Saunalahdentie,Saunalahdentie,60.194543,24.872407
1301151,H1401,Laajalahden aukio,Munkkin. puistotie,60.198166,24.877082
1301152,H ,Munkkiniemen aukio,Ramsaynranta,60.195792,24.884483
1301153,H0125,Tiilimäki,Laajalahdentie,60.195929,24.873380
1301154,H1472,Tiilimäki,Tuulaspolku,60.199216,24.864687
1301224,H1390,Munkkiniemen aukio,Paciuksenkatu,60.196180,24.885290
1301249,H1389,Munkkiniemen aukio,Ramsaynranta,60.195750,24.885380
1301900,XH1201,Mniemen terveysasema,Laajalahdentie 30,60.201317,24.877029
1301901,XH1203,Munkkiniemi ala-aste,Tietokuja 1,60.202190,24.876301
1301902,XH1205,M-niemen yhteiskoulu,Laajalahdentie 21,60.200240,24.877335
1301903,XH1209,Mnäs sv. lågstadium,Lokkalantie 9,60.199563,24.881323
1301904,XH1210,Munkkiniemen yläaste,Solnantie 18-20,60.196180,24.877869
1301905,XH1218,Munkkiniemen kirkko,Tiilipolku 6,60.197495,24.873860
1302116,H ,Kuusiniementie,Kuusisaarentie,60.187012,24.868385
1302117,H ,Kuusiniementie,Kuusisaarentie,60.187106,24.869109
1302118,H ,Kuusisaarenkuja,Kuusisaarentie,60.184816,24.858379
1302119,H ,Kuusisaarenkuja,Kuusisaarentie,60.184535,24.857398
1302900,XH1211,Didrichsen tk-museo,Kuusilahdenkuja 1,60.185269,24.856099
1302901,XH1217,V.Gyllenberg taidem.,Kuusisaarenpolku 11,60.183915,24.853105
1303114,H1414,Lehtisaarentie,Kuusisaarentie,60.181530,24.849633
1304126,H ,Ulvilantie 1,Ulvilantie 1,60.205068,24.879791
1304162,H1482,Munkkivuoren ostosk.,Raumantie,60.205627,24.876770
1304900,XH1204,Ransk-suom koulu,Raumantie 4,60.206825,24.870845
1304901,XH1207,Munkkivuoren kirkko,Raumantie 3,60.205819,24.875963
1310107,H1027,Gyldènintie,Gyldènintie 2,60.158770,24.876830
1310200,H1048,Nahkahousuntie,Vattuniemenkatu,60.150452,24.886015
1310202,H1018,Lauttasaaren silta,Lauttasaarentie 6,60.161130,24.891160
1310205,H1199,Tallbergin puistotie,Särkiniementie,60.159182,24.874700
1310207,H ,Gyldènintie,Gyldènintie 2,60.158458,24.876781
1310208,H1026,Gyldenintie,Gyldenintie 1,60.158380,24.876930
1310223,H1061,Lahnalahden puisto,Lauttasaarentie,60.160850,24.876260
1310224,H1065,Lahnalahdentie,Lauttasaarentie,60.161610,24.869700
1310226,H1060,Lahnalahden puisto,Särkiniementie,60.160710,24.874980
1310227,H1058,Hevosenkenkäpuisto,Särkiniementie,60.157590,24.873840
1310228,H1059,Hevosenkenkäpuisto,Särkiniementie,60.157290,24.873990
1310230,H1057,Särkiniementie,Särkiniementie 23,60.153900,24.876400
1310231,H ,Kiviaidankatu,Kiviaidankatu 2,60.153777,24.881607
1310232,H1055,Kiviaidankatu,Melkonkatu 25,60.154330,24.881360
1310234,H1053,Melkonkatu,Melkonkatu,60.152060,24.882450
1310240,H ,Pajalahdentie,Meripuistotie,60.158744,24.886603
1310241,H ,Pajalahdentie,Meripuistotie,60.159856,24.887965
1310242,H ,Heikkiläntie,Vattuniemenkatu,60.156470,24.885497
1310243,H ,Heikkiläntie,Vattuniemenkatu,60.156560,24.885517
1310250,H1076,Melkonkuja,Melkonkatu,60.148560,24.884500
1310298,H1067,Katajaharju,Lauttasaarentie,60.162560,24.860460
1310602,H0011,Lauttasaari,Lauttasaari,60.160069,24.880192
1310603,H0010,Koivusaari,Koivusaari,60.163642,24.854117
1310604,H0010,Koivusaari,Koivusaari,60.163623,24.854224
1310900,XH1051,Palvelutalo Untuva,Haahkapolku 3,60.155948,24.878616
1310901,XH1052,Vaskisalmenkuja,Vaskisalmenkuja 6,60.163268,24.850304
1310902,XH1062,Vattuniemenranta,Vattuniemenranta 2,60.154780,24.886450
1320100,H1813,Kyntäjäntie,Kyntäjäntie 17,60.232207,24.840342
1320106,H ,Riukutie,Riukutie,60.242517,24.843548
1320114,H1585,Hankasuontie 13,Hankasuontie 13,60.248724,24.838579
1320116,H1814,Äestäjäntie,Äestäjäntie 14,60.233159,24.841611
1320134,H1508,Soodakuja,Ajomiehentie,60.238698,24.849787
1320135,H1507,Soodakuja,Ajomiehentie,60.238741,24.849398
1320900,XH1542,Ruosilantie,Ruosilantie 10,60.238495,24.858243
1331109,H ,Kantelettarentie 5,Kantelettarentie 5,60.238762,24.888004
1331110,H1795,Viulupolku,Viulutie,60.236632,24.883073
1331114,H1672,Pelikuja,Laulukuja,60.237424,24.890818
1331119,H1706,Kanneltie 16,Kanneltie,60.244424,24.880195
1331501,H0083,Kannelmäki,Sitratori 1,60.239600,24.876817
1331551,H0083,Kannelmäki,Sitratori 1,60.239600,24.876817
1331900,XH1691,Antinniitynpolku,Raitamaantie 5,60.240723,24.891197
1332115,H ,Juoksuhaudantie,Vannetie,60.249813,24.898561
1332116,H ,Juoksuhaudantie,Vannetie,60.249777,24.898524
1332117,H ,Vannetie,Ladonlukonpolku,60.251884,24.900206
1332118,H ,Vannetie,Ladonlukonpolku,60.251911,24.900153
1332119,H ,Ladonlukonpolku,Maununnevantie,60.249034,24.904860
1332120,H ,Ladonlukonpolku,Maununnevantie,60.249116,24.904591
1332121,H ,Turvapolku,Maununnevantie,60.246670,24.905390
1332122,H ,Turvapolku,Maununnevantie,60.246062,24.905048
1332123,H ,Kasemattikuja,Maununnevantie,60.243589,24.903067
1332124,H ,Kasemattikuja,Maununnevantie,60.243589,24.903085
1332900,XH2805,Kirjokiventie,Kirjokiventie 5,60.240524,24.898857
1332901,XH2806,Maavallintie,Maavallintie 6,60.244068,24.896084
1332902,XH2814,Kirjokalliontie,Kirjokalliontie 14,60.241767,24.895132
1332903,XH2815,Ladonlukonpolku,Ladonlukonpolku 15,60.251084,24.902144
1332904,XH2821,Kirjokallionkuja,Kirjokalliontie 21,60.243798,24.893843
1332905,XH2823,Turvapolku,Maununnevantie 23,60.246375,24.905100
1332906,XH2825,Kasemattikuja,Maununnevantie 5,60.243488,24.903907
1332907,XH2837,Maununnevantie,Maununnevantie 37,60.248168,24.906750
1332908,XH2852,Estetie,Estetie 12,60.247635,24.896400
1332909,XH2864,Vannetie,Vannetie 64,60.250289,24.899100
1333101,H1561,Neulastie,Naapuripellontie,60.251252,24.849117
1333102,H1510,Naapuripellontie,Malminkartanontie,60.246574,24.852139
1333103,H1509,Naapuripellontie,Malminkartanontie,60.246561,24.852388
1333136,H1544,Renginpolku,Kartanonkaari,60.241580,24.859130
1333502,H0084,Malminkartano,Malminkartanonaukio,60.249288,24.861202
1333552,H0084,Malminkartano,Malminkartanonaukio,60.249288,24.861202
1333900,XH1540,Arentitie,Arentitie 12,60.245940,24.857190
1333901,XH1541,Päiväkoti Apila,Arentikuja 3,60.244653,24.855958
1333902,XH1561,Naapuripellontie,Naapuripellontie 7,60.249032,24.849568
1334101,H ,Kuninkaantammenpuist,Kuninkaantammentie,60.265892,24.896707
1334193,H ,Vakkatie,Kalannintie,60.252766,24.885260
1334900,XH1700,Kaarela,Runonlaulajantie 42,60.249062,24.882733
1334901,XH2807,Uurtajantie,Uurtajantie 7,60.254259,24.886968
1334902,XH2819,Kovelipolku,Kovelipolku 19,60.257045,24.883872
1334903,XH2862,Pannipolku,Vakkatie 62,60.256207,24.888677
1335900,XH2999,Pitkäkosken maja,Kuninkaantammentie,60.266250,24.898579
1341100,H2646,Talkootie,Osuuskunnantie,60.237598,24.924401
1341101,H2647,Talkootie,Osuuskunnantie,60.237582,24.924220
1341102,H2648,Rapparintie,Lepolantie,60.237822,24.918054
1341106,H ,Pakilantie,Muurimestarintie,60.241108,24.929700
1341107,H2649,Alkutie,Alkutie 82,60.235955,24.919373
1341109,H2659,Niittyluhdantie,Heinämiehentie,60.240725,24.916203
1341110,H2650,Paalukuja,Lepolantie,60.239297,24.930677
1341111,H2651,Paalukuja,Lepolantie,60.239297,24.930695
1341112,H2652,Alkutie,Päivänsalontie,60.238718,24.937702
1341113,H2653,Jakokunnantie,Alkutie,60.238717,24.944038
1341114,H2654,Jakokunnantie,Lepolantie,60.240717,24.943013
1341115,H2655,Lepolantie,Lepolantie 35,60.239931,24.936148
1341116,H2656,Kamppiaistie,Halkosuontie,60.242559,24.922357
1341117,H2657,Kamppiaistie,Halkosuontie,60.242551,24.922285
1341134,H2658,Suovakuja,Suovakuja 1,60.241844,24.922012
1341135,H2660,Suovatie,Ripusuontie,60.244077,24.916928
1341136,H2665,Ripusuontie,Sysimiehentie,60.247180,24.942999
1341139,H2661,Rohkatie,Ripusuontie,60.245647,24.931255
1341140,H2662,Rohkatie,Ripusuontie,60.245656,24.931346
1341143,H2663,Palosuontie,Ripusuontie,60.246405,24.938283
1341144,H2664,Palosuontie,Ripusuontie,60.246368,24.938198
1341203,H2305,Sysimiehentie,Muurimestarintie,60.243537,24.944086
1341204,H2304,Sysimiehentie,Muurimestarintie,60.243048,24.943387
1341206,H ,Pakilantie,Muurimestarintie,60.241090,24.929591
1341900,XH2221,Pakilan kirkko,Palosuontie 1,60.242970,24.940256
1341901,XH2702,Pakilakoti,Suovakuja 2,60.241840,24.922545
1341902,XH2705,Lähdepolun leikkip.,Lähdepolku 5,60.241848,24.917077
1341903,XH2712,Suovatie,Suovatie 12,60.242698,24.918932
1341904,XH2725,Palosuontie,Ripusuontie 25,60.246509,24.938815
1341905,XH2731,Päiväkoti Havukka,Elontie 31,60.245216,24.936160
1341906,XH2747,Rohkatie,Ripusuontie 47,60.245757,24.931953
1341907,XH2760,Elontie,Elontie 60,60.244694,24.931869
1341908,XH2787,Halkosuontie,Halkosuontie 87,60.242472,24.921457
1341909,XH2788,Pakilan koulu,Halkosuontie 88,60.243759,24.934052
1341910,XH2791,Heinämiehentie,Niittyluhdantie 11,60.240597,24.915737
1341911,XH2792,Ripusuontie,Ripusuontie 92,60.244225,24.918523
1342100,H3686,Yhdyskunnantie,Koivumäentie,60.251086,24.955392
1342103,H3685,Uudentuvantie,Koulumestarintie,60.248184,24.951984
1342104,H3684,Uudentuvantie,Koulumestarintie,60.248319,24.951934
1342105,H3682,Koulumestarintie,Taulutie,60.246371,24.953269
1342106,H3683,Koulumestarintie,Taulutie,60.246371,24.953287
1342107,H3689,Lukupolku,Yhdyskunnantie,60.249849,24.957613
1342108,H3688,Lukupolku,Yhdyskunnantie,60.249894,24.957578
1342109,H3692,Klaukkalantie,Unilukkarintie,60.248892,24.962100
1342117,H3693,Lukkarimäentie,Klaukkalankuja,60.247312,24.962126
1342118,H3678,Kotipellontie,Kansantie,60.241548,24.957244
1342119,H3679,Kotipellontie,Kansantie,60.241540,24.957154
1342120,H3680,Manttaalitie,Äijänpolku,60.242337,24.951256
1342121,H3681,Kansankuja,Kansantie,60.240762,24.953087
1342199,H3695,Kotasuontie,Kotipellontie,60.242899,24.955406
1342201,H3185,Klaukkalanpuisto,Muurimestarintie,60.244592,24.962190
1342202,H3186,Klaukkalan puisto,Muurimestarintie,60.244519,24.959859
1342297,H ,Muurimestarintie,Tuusulanväylä,60.243941,24.947782
1342900,XH3502,Pakilan s-puutarha,Pakilan Rantatie 2,60.246676,24.964842
1342901,XH3523,Taulutie,Taulutie 23,60.246393,24.952939
1342902,XH3800,Pakilan rantatie,Pakilan rantatie 2,60.246522,24.971296
1342903,XH3810,Klaukkalantie,Klaukkalantie 10,60.246164,24.963327
1342904,XH3813,Lukkarintie,Lukkarinmäentie 13,60.247035,24.961036
1342905,XH3815,Piikintie,Koulumestarintie 15,60.248400,24.951977
1351100,H2666,Paloheinäntie,Kaskenpolttajantie,60.249558,24.932955
1351111,H2667,Paloheinäntie,Kaskenpolttajantie,60.249485,24.933025
1351118,H2669,Tuohimäentie,Kytöniityntie,60.252661,24.928113
1351119,H2668,Tuohimäentie,Kytöniityntie,60.252652,24.928149
1351120,H2670,Repovuorentie,Kytöniityntie,60.252036,24.922515
1351121,H2671,Repovuorentie,Kytöniityntie,60.252036,24.922551
1351126,H2672,Lasten päiväkoti,Repovuorentie,60.249486,24.924014
1351128,H2673,Lasten päiväkoti,Repovuorentie,60.249413,24.924084
1351129,H2675,Kuusmiehentie,Pakilantie,60.254128,24.918528
1351130,H2674,Kuusmiehentie,Pakilantie,60.254191,24.918512
1351132,H2676,Sysiniitty,Kuusmiehentie,60.255822,24.930532
1351900,XH2701,Raiviontie,Raiviontie 2,60.250082,24.945409
1351901,XH2711,Paloheinän ala-aste,Ylipalontie 1,60.254144,24.929848
1351902,XH2716,Soihtukuja,Tuohustie 16,60.252742,24.944268
1351903,XH2720,Rakovalkeantie,Rakovalkeantie 20,60.252791,24.934477
1351904,XH2722,Paloheinän kirkko,Repovuorentie 12,60.250020,24.923300
1351905,XH2726,Saramäentie,Saramäentie 26,60.253040,24.946626
1351906,XH2730,Tuohustie,Sysimiehenpolku 30,60.254591,24.944391
1351907,XH2752,Pitkämäentie,Pitkämäentie 52,60.250870,24.925085
1351908,XH2777,Kytöniityntie,Kytöniityntie 47,60.252176,24.923687
1351909,XH2790,Tuohimäentie,Tuohimäentie 90,60.251325,24.928948
1351910,XH2797,Tuohimäentie,Tuohimäentie 97,60.251233,24.929171
1352100,H2679,Sysimiehentie,Kuusmiehentie,60.256144,24.936954
1352101,H2678,Ylä-Fallin tie,Torpparinmäentie,60.260445,24.945693
1352102,H2680,Viskaalintie,Torpparinmäentie,60.261993,24.950146
1352103,H2681,Lautamiehenpolku,Lainlukijantie,60.259089,24.957016
1352140,H ,Lainlukijantie,Herastuomarintie,60.261481,24.953942
1352141,H ,Asessorintie,Asessorintie 9,60.259890,24.955504
1352147,H2299,Laamanninpuisto,Torpparinmäentie 39,60.264820,24.955870
1352191,H2682,Torpparinmäki,Perintökaarentie,60.260889,24.960157
1352900,XH2904,Asessorintie,Assessorintie 4,60.260003,24.955779
1352901,XH2907,Pikku Käräjä,Herastuomarintie 7,60.261577,24.954122
1352902,XH2914,Käräjäkirjurintie,Käräjäkirjurintie 14,60.262033,24.956773
1352903,XH2919,Perintökaarentie,Lautamiehenpolku 19,60.260587,24.960649
1352904,XH2930,Ylä-Fallin polku,Ylä-Fallin tie 30,60.262472,24.945802
1352905,XH2954,Torpparinmäen koulu,Ylä-Fallin tie 54,60.263494,24.949936
1352906,XH2982,Asessorinkuja,Assessorintie 12,60.261227,24.958637
1352907,XH2985,Asessorinkuja,Assessorintie 25,60.261232,24.958780
1353100,H3690,Vanha Tuusulantie,Yhdyskunnantie,60.254093,24.954179
1353101,H3691,Vanha Tuusulantie,Yhdyskunnantie,60.253948,24.954320
1353103,H3687,Yhdyskunnantie,Koivumäentie,60.251097,24.955067
1353900,XH3107,Tuomarink. Kartano,Tuomarinkyläntie 7,60.255828,24.969999
1354101,H2677,Sysiniitty,Kuusmiehentie,60.255794,24.929429
1354900,XH2799,Paloheinä golf,Kuusimiehentie 13,60.255931,24.933279
1361109,H ,Testipysäkki 1,Testipysäkintie 1,60.222337,24.993151
1361110,H ,Testipysäkki 2,Testipysäkintie 2,60.223713,24.995159
1361118,H3611,Testipysäkki 3,Testipysäkintie 3,60.222558,24.993572
1361120,H3494,Palkopolku,Viikintie,60.225478,24.997258
1362101,H3489,Limnologinraitti,Agronominkatu,60.232398,25.035738
1362120,H ,Ylioppilaskylä,Talonpojantie,60.229737,25.024525
1362121,H ,Ylioppilaskylä,Talonpojantie,60.229746,25.024525
1362152,H3522,Latokartanonkaari kp,Latokartanonkaari,60.232512,25.048563
1362153,H3523,Latokartanonkaari kp,Latokartanonkaari,60.231693,25.049999
1362299,H ,Latokartano,Pihlajamäentie,60.227339,25.010662
